datetime,station,pm25,pm10,no2,o3,so2,co,temperature,humidity,aqi
2026-02-01 12:00:00,Los Chillos,11.02,47.4,36.61,20.36,2.81,0.82,16.82,68.0,60.95
2026-02-01 13:00:00,Cotocollao,10.0,57.78,43.4,28.95,4.86,0.85,12.27,35.71,76.99
2026-02-01 14:00:00,Los Chillos,33.77,61.76,11.54,34.96,5.86,0.57,19.41,62.79,82.61
2026-02-01 15:00:00,Cotocollao,22.36,73.4,18.49,32.52,6.48,0.82,23.92,62.53,74.57
2026-02-01 16:00:00,Carapungo,21.64,51.48,29.59,11.4,10.14,0.67,19.39,48.63,57.77
2026-02-01 17:00:00,Carapungo,59.12,48.96,33.7,42.29,0.5,0.92,19.83,53.86,147.83
2026-02-01 18:00:00,Los Chillos,25.73,58.2,43.57,30.07,6.22,1.17,19.72,74.72,96.23
2026-02-01 19:00:00,Los Chillos,54.91,73.36,28.76,22.56,3.89,0.92,19.19,67.77,134.08
2026-02-01 20:00:00,Cotocollao,45.25,50.4,69.83,29.1,3.83,1.52,20.79,66.22,142.28
2026-02-01 21:00:00,Tumbaco,14.48,24.51,27.62,29.23,3.76,0.31,19.19,68.68,46.69
2026-02-01 22:00:00,Cotocollao,43.18,55.17,29.37,23.33,3.18,0.5,17.06,66.11,97.13
2026-02-01 23:00:00,Los Chillos,17.15,44.27,33.22,29.39,8.37,0.57,15.61,79.91,63.34
2026-02-02 00:00:00,Los Chillos,27.94,45.49,33.85,23.75,6.68,0.69,17.25,66.48,81.0
2026-02-02 01:00:00,Centro,34.15,47.07,28.68,25.17,5.05,0.85,18.94,47.5,97.55
2026-02-02 02:00:00,Los Chillos,32.41,41.54,18.47,23.2,7.7,0.6,17.05,84.56,75.2
2026-02-02 03:00:00,Centro,48.29,43.59,35.88,17.97,1.97,0.32,18.94,69.44,125.38
2026-02-02 04:00:00,Tumbaco,17.8,46.68,25.51,29.02,2.34,0.77,19.32,57.93,78.19
2026-02-02 05:00:00,Cotocollao,17.57,66.58,28.72,32.1,0.64,0.75,20.5,49.96,85.63
2026-02-02 06:00:00,Cotocollao,28.25,19.04,13.62,31.6,3.6,0.21,21.85,69.75,63.02
2026-02-02 07:00:00,Centro,34.81,65.22,39.01,33.74,5.32,0.9,18.23,63.59,122.71
2026-02-02 08:00:00,Cotocollao,62.88,37.21,40.27,30.27,5.21,0.42,14.08,83.89,134.42
2026-02-02 09:00:00,Los Chillos,34.64,52.87,36.59,24.27,5.3,0.7,16.96,60.85,100.38
2026-02-02 10:00:00,Carapungo,24.8,56.87,53.01,33.88,2.18,0.42,18.13,54.95,99.62
2026-02-02 11:00:00,Centro,32.87,32.56,19.48,18.5,6.61,0.76,12.49,75.75,85.43
2026-02-02 12:00:00,Cotocollao,12.35,34.29,31.95,21.7,5.48,0.62,22.17,76.1,63.96
2026-02-02 13:00:00,Centro,19.92,41.92,51.68,21.25,6.47,0.34,18.43,67.02,77.82
2026-02-02 14:00:00,Centro,44.24,67.35,60.44,35.56,1.21,0.78,19.14,73.12,132.61
2026-02-02 15:00:00,Carapungo,21.77,59.85,28.29,34.6,5.62,0.31,22.1,64.55,84.68
2026-02-02 16:00:00,Los Chillos,13.62,34.17,28.93,31.41,2.62,0.67,16.11,67.81,67.3
2026-02-02 17:00:00,Centro,55.22,100.07,62.07,35.5,4.21,0.66,19.72,78.98,160.55
2026-02-02 18:00:00,Cotocollao,51.95,60.72,43.83,21.85,6.07,0.79,17.67,72.5,119.37
2026-02-02 19:00:00,Tumbaco,33.3,49.11,29.05,30.44,5.18,1.05,17.45,62.97,95.6
2026-02-02 20:00:00,Centro,62.93,147.21,59.82,27.12,3.3,1.06,15.68,81.23,195.75
2026-02-02 21:00:00,Centro,22.32,91.15,6.64,33.93,5.01,0.87,23.0,36.62,97.0
2026-02-02 22:00:00,Carapungo,13.81,33.16,39.59,27.19,1.94,0.58,16.87,89.62,56.58
2026-02-02 23:00:00,Los Chillos,34.01,57.45,26.01,25.31,7.3,0.66,20.1,44.53,91.53
2026-02-03 00:00:00,Tumbaco,15.53,45.74,18.58,31.79,4.59,0.51,12.37,57.47,57.83
2026-02-03 01:00:00,Cotocollao,21.99,30.55,45.51,34.13,7.24,0.64,21.54,64.51,93.26
2026-02-03 02:00:00,Tumbaco,26.1,45.83,15.68,23.32,3.95,0.69,21.16,63.24,73.04
2026-02-03 03:00:00,Cotocollao,29.09,74.88,23.95,27.57,3.95,0.58,18.29,77.08,85.59
2026-02-03 04:00:00,Los Chillos,25.65,28.16,40.93,20.59,3.47,0.24,17.32,52.31,81.85
2026-02-03 05:00:00,Cotocollao,43.25,34.36,20.18,10.51,6.75,0.67,19.2,68.13,89.41
2026-02-03 06:00:00,Carapungo,21.91,78.34,26.78,29.4,3.58,0.67,24.87,58.06,77.1
2026-02-03 07:00:00,Carapungo,57.37,95.69,46.46,32.26,6.29,0.7,12.71,68.54,148.18
2026-02-03 08:00:00,Carapungo,43.79,103.88,61.87,29.83,4.24,0.51,20.35,64.22,160.23
2026-02-03 09:00:00,Carapungo,47.09,97.71,51.99,14.35,1.05,1.34,15.27,66.12,148.72
2026-02-03 10:00:00,Tumbaco,27.38,40.69,11.73,25.54,3.86,0.7,17.94,58.4,72.45
2026-02-03 11:00:00,Los Chillos,26.06,25.1,20.74,12.47,2.64,0.55,17.26,58.88,63.27
2026-02-03 12:00:00,Cotocollao,28.94,66.78,22.16,37.59,5.07,0.37,16.72,68.45,91.89
2026-02-03 13:00:00,Cotocollao,33.64,68.8,26.82,20.4,2.62,0.44,17.97,76.32,98.09
2026-02-03 14:00:00,Carapungo,24.8,54.03,36.93,36.79,6.85,0.86,14.6,57.82,94.21
2026-02-03 15:00:00,Carapungo,19.87,57.65,36.85,34.62,4.82,0.63,21.09,54.57,84.7
2026-02-03 16:00:00,Centro,19.1,30.85,15.11,21.7,4.64,0.49,12.62,72.36,62.89
2026-02-03 17:00:00,Los Chillos,9.4,79.07,50.27,20.07,6.31,1.05,19.62,64.61,84.63
2026-02-03 18:00:00,Tumbaco,46.14,64.3,32.42,30.45,6.93,0.66,17.02,74.97,111.59
2026-02-03 19:00:00,Cotocollao,21.74,72.71,59.53,22.09,4.96,1.35,14.49,54.13,103.02
2026-02-03 20:00:00,Centro,42.48,129.92,59.96,28.72,3.46,1.31,18.61,43.65,142.72
2026-02-03 21:00:00,Centro,27.7,55.98,47.33,24.62,1.45,0.51,13.33,58.6,113.2
2026-02-03 22:00:00,Cotocollao,26.91,58.82,31.61,15.53,3.63,0.47,18.12,55.8,91.8
2026-02-03 23:00:00,Tumbaco,22.82,23.76,28.62,12.39,3.77,0.1,13.73,64.05,54.69
2026-02-04 00:00:00,Centro,40.44,62.51,40.85,29.59,5.21,0.3,19.38,57.36,110.57
2026-02-04 01:00:00,Centro,24.27,59.34,33.9,24.07,4.31,0.33,15.23,73.89,78.67
2026-02-04 02:00:00,Los Chillos,20.66,48.38,43.18,24.13,6.38,0.63,16.65,61.54,95.16
2026-02-04 03:00:00,Tumbaco,19.41,31.57,25.69,32.87,3.77,0.53,18.88,66.81,54.77
2026-02-04 04:00:00,Centro,28.01,60.24,41.43,36.21,4.89,0.33,15.68,66.89,97.78
2026-02-04 05:00:00,Tumbaco,27.89,45.91,11.83,26.09,7.37,0.54,17.83,67.34,72.22
2026-02-04 06:00:00,Cotocollao,28.52,42.29,16.16,25.62,5.68,0.7,13.46,64.71,83.06
2026-02-04 07:00:00,Carapungo,54.36,40.76,53.32,31.5,4.88,1.06,19.89,71.13,137.87
2026-02-04 08:00:00,Centro,57.34,149.61,54.94,18.5,3.8,0.33,23.29,55.45,158.8
2026-02-04 09:00:00,Los Chillos,47.08,98.58,30.13,29.56,3.73,0.86,26.38,81.79,130.77
2026-02-04 10:00:00,Cotocollao,25.79,28.18,28.74,31.86,3.3,0.32,18.27,62.16,65.99
2026-02-04 11:00:00,Tumbaco,9.3,44.28,30.17,32.76,3.92,0.78,20.36,49.26,61.69
2026-02-04 12:00:00,Cotocollao,27.72,41.2,33.62,14.44,6.51,0.76,12.66,67.26,94.53
2026-02-04 13:00:00,Centro,23.5,68.53,22.22,22.67,4.56,0.42,22.51,54.79,65.34
2026-02-04 14:00:00,Tumbaco,14.22,39.53,19.29,21.85,2.3,0.45,20.33,72.98,47.95
2026-02-04 15:00:00,Carapungo,34.7,53.93,24.13,28.7,8.54,0.51,16.55,91.52,88.74
2026-02-04 16:00:00,Cotocollao,35.1,36.57,24.09,31.37,5.64,0.15,21.71,55.56,82.37
2026-02-04 17:00:00,Centro,46.56,72.75,45.55,38.48,2.19,1.0,17.24,68.99,141.52
2026-02-04 18:00:00,Los Chillos,36.71,46.89,31.77,24.54,4.12,0.82,16.63,43.93,98.15
2026-02-04 19:00:00,Tumbaco,42.74,39.03,17.95,24.52,5.22,1.19,19.43,70.45,103.25
2026-02-04 20:00:00,Cotocollao,39.48,72.59,39.56,36.05,8.41,0.57,14.81,54.37,112.98
2026-02-04 21:00:00,Cotocollao,47.09,37.69,22.57,30.08,2.78,0.48,21.06,57.5,105.83
2026-02-04 22:00:00,Carapungo,34.48,71.8,2.03,36.87,6.95,0.3,14.83,51.78,92.45
2026-02-04 23:00:00,Carapungo,10.29,87.5,53.85,30.02,7.8,0.4,14.85,73.79,82.18
2026-02-05 00:00:00,Los Chillos,28.03,36.3,33.71,19.9,3.74,0.36,15.27,77.09,86.3
2026-02-05 01:00:00,Los Chillos,25.05,48.59,21.99,18.67,4.44,0.8,20.28,65.28,76.75
2026-02-05 02:00:00,Centro,45.25,73.49,35.21,17.14,2.93,0.46,16.15,54.63,126.52
2026-02-05 03:00:00,Centro,38.34,72.91,21.88,32.63,4.59,0.62,13.96,84.07,103.87
2026-02-05 04:00:00,Los Chillos,20.89,46.14,38.57,36.32,4.93,0.52,16.18,56.0,84.86
2026-02-05 05:00:00,Los Chillos,12.21,56.14,40.18,40.95,6.32,0.35,17.9,39.06,73.52
2026-02-05 06:00:00,Tumbaco,16.26,41.79,21.0,33.9,7.18,0.57,14.46,70.5,62.23
2026-02-05 07:00:00,Carapungo,29.63,51.55,64.72,36.14,3.5,1.08,14.54,51.74,118.1
2026-02-05 08:00:00,Centro,36.45,121.88,55.44,23.94,1.07,0.54,24.33,76.86,141.53
2026-02-05 09:00:00,Carapungo,52.08,113.7,27.9,19.91,4.96,1.14,15.42,60.43,133.57
2026-02-05 10:00:00,Carapungo,45.97,43.62,28.22,33.95,5.59,0.43,17.03,72.24,119.95
2026-02-05 11:00:00,Los Chillos,25.16,45.57,26.06,30.92,5.5,0.5,16.9,81.82,63.68
2026-02-05 12:00:00,Tumbaco,9.95,44.2,17.09,28.75,4.35,0.71,16.74,50.49,47.01
2026-02-05 13:00:00,Cotocollao,28.11,46.05,25.58,30.71,5.25,0.47,19.86,58.21,81.48
2026-02-05 14:00:00,Tumbaco,25.26,48.88,19.42,30.26,8.03,0.61,20.84,64.09,79.84
2026-02-05 15:00:00,Tumbaco,13.7,64.37,19.48,36.99,5.76,0.54,17.08,83.45,79.55
2026-02-05 16:00:00,Carapungo,27.21,43.17,33.04,37.06,4.25,0.63,14.29,57.1,72.43
2026-02-05 17:00:00,Tumbaco,26.54,29.14,19.82,31.81,4.0,0.19,21.82,57.87,64.62
2026-02-05 18:00:00,Centro,33.01,104.07,40.45,33.92,4.66,0.35,17.71,70.74,101.19
2026-02-05 19:00:00,Carapungo,53.01,108.86,28.71,31.6,8.27,1.08,23.19,58.07,146.38
2026-02-05 20:00:00,Centro,44.17,87.23,68.93,24.77,4.63,1.21,11.26,66.83,151.78
2026-02-05 21:00:00,Cotocollao,27.89,73.48,8.97,33.3,4.96,0.42,18.59,46.38,94.54
2026-02-05 22:00:00,Carapungo,19.37,32.4,44.5,18.24,4.04,0.55,23.76,91.57,75.09
2026-02-05 23:00:00,Cotocollao,20.35,60.93,39.7,35.38,7.2,0.66,16.94,48.83,96.11
2026-02-06 00:00:00,Carapungo,36.11,46.69,29.36,19.64,8.92,0.74,17.32,61.14,100.0
2026-02-06 01:00:00,Los Chillos,19.02,70.79,4.17,30.0,5.9,0.19,18.89,64.61,59.48
2026-02-06 02:00:00,Tumbaco,28.65,59.91,17.69,22.08,5.17,0.42,16.32,87.95,69.33
2026-02-06 03:00:00,Los Chillos,18.8,33.5,24.49,31.87,5.07,0.53,17.06,49.1,67.18
2026-02-06 04:00:00,Cotocollao,26.18,40.43,18.61,27.76,0.23,0.74,16.99,88.8,62.89
2026-02-06 05:00:00,Tumbaco,23.57,46.32,16.7,16.84,6.49,1.1,16.12,74.09,82.6
2026-02-06 06:00:00,Carapungo,13.85,50.95,48.41,30.94,5.27,0.55,21.69,70.01,77.14
2026-02-06 07:00:00,Tumbaco,9.5,53.18,36.38,23.95,5.86,0.48,19.38,53.18,73.11
2026-02-06 08:00:00,Centro,20.57,95.3,36.97,34.17,3.58,1.02,18.75,71.85,97.2
2026-02-06 09:00:00,Tumbaco,38.52,19.45,14.66,28.01,4.23,1.3,20.43,56.32,89.06
2026-02-06 10:00:00,Centro,24.62,62.71,31.34,30.77,4.18,0.62,17.21,80.2,89.56
2026-02-06 11:00:00,Tumbaco,33.97,27.72,18.63,21.3,7.04,0.42,15.68,53.35,76.76
2026-02-06 12:00:00,Centro,24.48,52.64,40.56,23.87,4.24,0.79,16.19,63.64,85.87
2026-02-06 13:00:00,Cotocollao,25.82,73.32,22.79,24.79,9.17,0.73,18.01,58.34,90.69
2026-02-06 14:00:00,Los Chillos,34.34,26.15,29.09,34.0,5.86,0.39,14.82,53.15,78.93
2026-02-06 15:00:00,Carapungo,49.46,74.36,52.63,39.74,2.45,0.68,16.5,73.9,132.52
2026-02-06 16:00:00,Tumbaco,30.79,32.65,25.22,22.36,4.74,0.8,16.45,71.43,91.6
2026-02-06 17:00:00,Los Chillos,47.5,61.21,36.92,35.54,3.7,1.25,24.37,79.51,134.81
2026-02-06 18:00:00,Carapungo,58.88,110.87,45.89,12.81,0.61,0.88,9.68,43.64,159.54
2026-02-06 19:00:00,Carapungo,52.14,97.7,43.19,19.64,8.2,0.79,17.46,77.77,157.68
2026-02-06 20:00:00,Centro,59.28,112.47,72.33,21.29,6.41,1.27,23.18,95.07,179.08
2026-02-06 21:00:00,Cotocollao,19.35,65.48,21.98,18.53,6.07,0.36,18.37,59.58,81.27
2026-02-06 22:00:00,Cotocollao,17.0,44.03,27.9,16.91,5.33,0.69,20.26,87.74,67.09
2026-02-06 23:00:00,Los Chillos,21.97,35.82,25.41,30.89,2.24,0.33,18.3,61.84,60.68
2026-02-07 00:00:00,Cotocollao,22.7,31.6,23.08,26.5,4.03,0.81,16.0,48.53,84.61
2026-02-07 01:00:00,Tumbaco,14.7,26.1,11.22,30.66,6.68,0.55,11.27,61.33,56.42
2026-02-07 02:00:00,Cotocollao,30.33,98.16,30.34,32.83,2.9,0.85,18.62,77.58,109.09
2026-02-07 03:00:00,Los Chillos,29.64,63.67,24.51,29.86,0.1,0.7,15.67,54.94,97.36
2026-02-07 04:00:00,Cotocollao,24.98,27.21,31.9,32.6,4.55,0.36,15.6,57.8,71.4
2026-02-07 05:00:00,Tumbaco,27.06,20.13,16.58,27.51,4.72,0.88,16.5,72.12,75.47
2026-02-07 06:00:00,Centro,18.01,73.12,48.67,19.69,5.27,0.91,23.23,65.04,73.09
2026-02-07 07:00:00,Los Chillos,30.68,79.81,26.98,35.4,6.46,1.16,25.21,72.02,97.08
2026-02-07 08:00:00,Centro,34.16,111.79,81.26,23.88,6.28,0.67,18.65,67.85,154.88
2026-02-07 09:00:00,Centro,14.84,86.47,23.14,21.45,5.52,0.81,16.61,70.76,74.76
2026-02-07 10:00:00,Centro,29.87,60.37,39.87,26.75,7.39,0.63,14.47,59.81,100.25
2026-02-07 11:00:00,Carapungo,27.33,64.89,37.44,21.61,1.96,0.46,19.41,67.78,81.75
2026-02-07 12:00:00,Carapungo,44.34,60.17,24.23,25.08,6.01,0.94,23.35,53.87,126.23
2026-02-07 13:00:00,Centro,37.87,16.39,39.75,30.41,6.25,0.63,17.26,80.46,104.76
2026-02-07 14:00:00,Los Chillos,13.81,41.55,35.24,30.44,2.52,0.1,10.86,57.39,61.82
2026-02-07 15:00:00,Tumbaco,29.47,25.78,5.81,21.72,1.99,0.67,20.01,78.55,61.3
2026-02-07 16:00:00,Tumbaco,25.41,38.1,23.22,24.59,3.51,0.53,20.96,62.2,81.47
2026-02-07 17:00:00,Cotocollao,43.98,148.14,8.34,35.52,3.68,0.88,13.24,67.42,150.19
2026-02-07 18:00:00,Los Chillos,30.28,75.77,25.91,31.47,6.51,0.79,18.53,59.06,106.28
2026-02-07 19:00:00,Carapungo,27.93,78.58,74.16,42.53,3.77,1.14,19.35,52.81,148.25
2026-02-07 20:00:00,Centro,39.95,123.54,42.73,36.26,3.29,1.24,17.78,44.06,136.37
2026-02-07 21:00:00,Cotocollao,33.78,57.46,17.17,36.01,3.78,0.66,15.63,52.34,85.41
2026-02-07 22:00:00,Tumbaco,29.66,41.04,18.73,18.28,7.24,0.53,21.05,61.11,66.45
2026-02-07 23:00:00,Carapungo,44.65,70.33,54.01,33.35,5.03,0.59,16.79,67.54,136.13
2026-02-08 00:00:00,Carapungo,23.52,98.6,13.45,27.63,4.64,0.6,13.54,77.12,88.65
2026-02-08 01:00:00,Centro,18.26,39.25,23.23,24.14,4.78,0.44,11.85,59.65,61.57
2026-02-08 02:00:00,Tumbaco,18.5,41.68,29.58,29.18,7.58,0.72,21.78,54.42,77.74
2026-02-08 03:00:00,Los Chillos,7.85,31.1,39.86,34.62,3.5,0.69,19.85,47.69,69.85
2026-02-08 04:00:00,Carapungo,31.96,69.33,31.42,31.51,7.63,0.91,18.26,70.76,90.8
2026-02-08 05:00:00,Centro,29.15,43.71,21.12,21.85,5.42,0.85,16.68,81.6,76.27
2026-02-08 06:00:00,Los Chillos,18.27,38.74,41.77,33.2,4.68,0.46,16.41,80.2,82.76
2026-02-08 07:00:00,Tumbaco,11.09,48.69,45.31,23.54,10.0,1.15,14.77,73.52,71.06
2026-02-08 08:00:00,Carapungo,50.91,116.29,59.34,29.52,2.89,0.61,16.71,72.66,153.5
2026-02-08 09:00:00,Los Chillos,26.61,88.17,27.75,25.88,4.29,1.11,11.64,85.37,108.25
2026-02-08 10:00:00,Los Chillos,12.64,26.31,24.61,26.47,2.54,0.5,15.79,68.98,41.95
2026-02-08 11:00:00,Los Chillos,1.0,45.82,23.72,33.36,6.9,0.4,17.07,72.75,40.76
2026-02-08 12:00:00,Carapungo,28.31,44.66,35.94,20.72,8.38,0.66,19.83,61.15,89.89
2026-02-08 13:00:00,Carapungo,47.03,33.96,47.59,41.62,8.34,0.1,17.88,48.66,112.9
2026-02-08 14:00:00,Cotocollao,38.82,45.92,35.24,15.25,7.45,0.25,20.38,56.79,103.64
2026-02-08 15:00:00,Tumbaco,14.67,32.3,13.1,23.82,4.6,0.56,22.05,64.89,45.63
2026-02-08 16:00:00,Centro,24.06,113.96,50.42,30.59,4.27,0.62,21.17,65.73,127.66
2026-02-08 17:00:00,Los Chillos,38.63,77.24,41.26,32.09,1.66,0.79,19.41,88.12,119.19
2026-02-08 18:00:00,Cotocollao,23.12,40.15,50.32,27.3,9.07,0.43,18.04,65.98,92.22
2026-02-08 19:00:00,Centro,51.27,76.71,77.14,27.6,5.94,0.65,15.06,79.15,163.01
2026-02-08 20:00:00,Cotocollao,46.41,99.53,26.58,30.87,4.02,1.02,20.22,59.78,126.6
2026-02-08 21:00:00,Carapungo,41.36,99.22,32.13,26.38,7.66,0.72,23.04,61.26,107.81
2026-02-08 22:00:00,Los Chillos,21.2,21.21,20.75,37.75,3.05,0.6,19.03,49.05,66.65
2026-02-08 23:00:00,Centro,28.52,23.52,17.44,33.88,5.81,0.83,23.75,56.09,74.32
2026-02-09 00:00:00,Centro,20.97,102.29,38.88,34.11,4.65,0.68,13.42,71.32,106.89
2026-02-09 01:00:00,Centro,21.54,71.18,63.13,21.24,6.28,0.45,14.54,65.09,100.05
2026-02-09 02:00:00,Centro,28.26,44.77,14.39,27.44,4.87,0.54,20.57,76.32,71.64
2026-02-09 03:00:00,Centro,34.91,74.23,34.64,25.9,2.1,0.32,18.79,67.18,120.74
2026-02-09 04:00:00,Cotocollao,32.24,6.01,33.14,20.96,5.15,0.58,21.94,60.77,65.21
2026-02-09 05:00:00,Los Chillos,15.57,45.05,25.98,30.52,7.1,0.82,17.95,90.78,73.24
2026-02-09 06:00:00,Carapungo,44.12,64.89,31.32,24.24,4.94,0.74,15.4,63.87,110.64
2026-02-09 07:00:00,Carapungo,38.67,114.78,28.48,32.59,6.55,1.32,17.36,78.96,127.43
2026-02-09 08:00:00,Carapungo,42.57,58.09,52.38,20.51,2.91,0.81,13.4,60.19,120.42
2026-02-09 09:00:00,Carapungo,31.24,90.26,36.94,40.03,4.95,1.3,14.61,73.52,111.51
2026-02-09 10:00:00,Cotocollao,2.87,34.23,8.23,21.73,3.75,0.56,20.92,76.14,35.42
2026-02-09 11:00:00,Tumbaco,23.26,39.06,27.65,29.54,6.49,0.89,20.62,67.5,88.48
2026-02-09 12:00:00,Los Chillos,27.89,31.57,32.67,33.54,5.06,0.6,19.09,36.75,86.61
2026-02-09 13:00:00,Centro,27.65,54.43,35.58,24.01,6.38,0.74,12.84,65.22,91.87
2026-02-09 14:00:00,Tumbaco,18.03,24.05,21.47,33.97,7.18,0.9,16.92,79.77,54.3
2026-02-09 15:00:00,Carapungo,33.97,71.2,43.67,19.4,6.38,0.56,14.33,71.33,112.15
2026-02-09 16:00:00,Tumbaco,7.6,46.3,21.44,38.16,5.55,0.64,21.53,70.35,71.65
2026-02-09 17:00:00,Los Chillos,26.65,62.22,48.35,28.1,3.0,1.29,16.25,44.33,102.37
2026-02-09 18:00:00,Centro,59.54,95.7,47.5,23.83,4.99,0.86,14.74,56.35,155.19
2026-02-09 19:00:00,Centro,25.13,48.87,74.54,25.91,3.93,0.5,18.09,69.94,103.03
2026-02-09 20:00:00,Los Chillos,36.52,60.76,41.35,33.66,4.31,1.54,16.08,69.92,114.05
2026-02-09 21:00:00,Los Chillos,11.15,44.25,26.55,23.91,4.25,0.51,22.45,79.58,35.09
2026-02-09 22:00:00,Carapungo,33.45,109.61,19.29,22.75,3.04,0.63,15.8,63.26,110.75
2026-02-09 23:00:00,Centro,30.4,39.65,38.21,26.45,1.09,0.83,13.8,69.87,85.86
2026-02-10 00:00:00,Tumbaco,7.26,53.57,14.68,19.76,3.66,0.48,11.54,65.2,33.61
2026-02-10 01:00:00,Cotocollao,34.45,65.95,21.88,40.74,5.39,0.4,17.91,53.16,103.84
2026-02-10 02:00:00,Cotocollao,17.74,54.13,20.32,24.04,2.3,0.65,16.31,37.93,58.53
2026-02-10 03:00:00,Los Chillos,15.52,71.38,16.47,33.82,5.03,0.24,13.71,70.17,64.27
2026-02-10 04:00:00,Carapungo,30.69,65.76,54.6,29.47,8.8,0.54,21.57,67.09,122.17
2026-02-10 05:00:00,Cotocollao,34.31,55.92,39.22,21.11,7.05,0.65,20.0,57.58,90.33
2026-02-10 06:00:00,Centro,19.42,61.88,56.51,27.96,8.29,0.55,17.92,45.57,81.85
2026-02-10 07:00:00,Los Chillos,33.74,95.03,22.83,33.49,5.78,0.44,22.09,72.56,108.21
2026-02-10 08:00:00,Tumbaco,30.52,73.74,30.68,26.68,7.34,1.38,19.99,61.81,113.83
2026-02-10 09:00:00,Los Chillos,41.32,53.42,21.98,36.35,3.55,0.93,15.53,71.68,93.67
2026-02-10 10:00:00,Tumbaco,18.73,20.17,15.55,35.15,3.71,0.89,14.88,87.37,61.75
2026-02-10 11:00:00,Los Chillos,19.06,41.96,17.65,34.43,0.1,0.55,20.45,39.3,69.61
2026-02-10 12:00:00,Los Chillos,15.38,33.0,34.92,24.78,7.37,0.42,19.19,56.6,47.15
2026-02-10 13:00:00,Los Chillos,22.69,44.05,21.83,20.44,8.08,0.65,18.51,62.49,77.01
2026-02-10 14:00:00,Tumbaco,10.74,50.85,26.84,23.7,3.89,0.56,15.46,82.46,66.33
2026-02-10 15:00:00,Tumbaco,1.0,30.51,23.87,29.37,4.49,0.36,19.82,45.36,34.16
2026-02-10 16:00:00,Los Chillos,25.49,44.36,43.43,31.82,3.49,0.89,15.73,88.23,102.4
2026-02-10 17:00:00,Cotocollao,48.23,75.69,21.72,12.8,5.77,0.71,17.69,66.63,125.05
2026-02-10 18:00:00,Carapungo,6.04,112.57,68.39,27.94,7.25,0.35,22.34,63.85,99.48
2026-02-10 19:00:00,Carapungo,27.15,22.03,66.63,29.11,1.51,1.3,16.02,62.62,99.75
2026-02-10 20:00:00,Carapungo,52.56,70.0,33.57,26.06,5.82,0.75,13.28,59.76,122.94
2026-02-10 21:00:00,Tumbaco,30.77,38.54,26.45,37.04,4.45,0.48,14.84,77.58,85.22
2026-02-10 22:00:00,Tumbaco,17.73,50.4,22.15,30.95,5.23,0.25,20.98,52.18,70.03
2026-02-10 23:00:00,Cotocollao,17.79,41.38,25.5,37.17,5.92,0.95,18.76,69.14,68.98
2026-02-11 00:00:00,Carapungo,26.7,21.91,23.93,26.49,4.62,0.34,17.61,60.39,51.18
2026-02-11 01:00:00,Carapungo,42.9,70.58,25.02,34.56,4.79,0.61,16.47,55.85,123.46
2026-02-11 02:00:00,Los Chillos,16.83,35.47,41.4,39.45,4.57,0.78,19.46,96.03,78.46
2026-02-11 03:00:00,Tumbaco,12.49,21.72,20.0,37.18,6.94,0.68,15.45,70.03,48.82
2026-02-11 04:00:00,Carapungo,23.58,46.33,40.63,20.36,5.84,0.59,18.92,72.36,90.26
2026-02-11 05:00:00,Cotocollao,15.81,46.46,20.54,26.22,5.44,0.26,15.81,78.65,71.55
2026-02-11 06:00:00,Cotocollao,25.28,39.52,20.64,25.58,2.46,0.44,15.31,47.94,49.09
2026-02-11 07:00:00,Carapungo,68.24,23.24,65.63,31.42,4.24,0.96,16.09,86.03,162.03
2026-02-11 08:00:00,Tumbaco,29.5,70.15,17.04,32.8,6.8,0.66,16.87,34.89,78.18
2026-02-11 09:00:00,Cotocollao,32.97,105.8,35.77,22.13,5.08,0.96,17.85,55.77,121.86
2026-02-11 10:00:00,Los Chillos,19.67,54.77,25.27,28.47,6.32,0.74,18.71,59.49,75.9
2026-02-11 11:00:00,Cotocollao,10.44,30.73,28.48,13.86,8.53,0.79,6.93,71.98,57.36
2026-02-11 12:00:00,Centro,40.69,58.77,32.99,38.09,7.08,0.35,15.58,67.62,105.7
2026-02-11 13:00:00,Centro,29.93,62.86,39.43,24.41,5.19,1.04,16.83,63.0,86.99
2026-02-11 14:00:00,Tumbaco,16.44,43.19,24.43,28.39,3.98,0.75,22.52,64.86,62.32
2026-02-11 15:00:00,Carapungo,61.81,71.53,40.14,25.83,0.1,0.6,14.76,53.26,150.16
